Time,X,Y,Z,VX,VY,VZ,Roll,Pitch,Yaw,RollRate,PitchRate,YawRate
3.1500,0.0219,-0.0106,1.0468,0.4652,-0.2195,1.8311,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.1600,0.0274,-0.0131,1.0652,0.5482,-0.2547,1.8409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.1700,0.0338,-0.0161,1.0836,0.6388,-0.2914,1.8426,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.1800,0.0411,-0.0193,1.1020,0.7368,-0.3290,1.8353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.1900,0.0496,-0.0230,1.1201,0.8420,-0.3665,1.8184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.2000,0.0591,-0.0270,1.1381,0.9539,-0.4030,1.7910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.2100,0.0698,-0.0314,1.1556,1.0719,-0.4373,1.7525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.2200,0.0818,-0.0361,1.1726,1.1954,-0.4680,1.7026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.2300,0.0950,-0.0410,1.1890,1.3234,-0.4938,1.6408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.2400,0.1095,-0.0462,1.2047,1.4548,-0.5131,1.5670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.2500,0.1254,-0.0514,1.2195,1.5885,-0.5243,1.4816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.2600,0.1427,-0.0567,1.2333,1.7230,-0.5257,1.3849,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.2700,0.1612,-0.0618,1.2461,1.8567,-0.5158,1.2778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.2800,0.1811,-0.0668,1.2577,1.9879,-0.4931,1.1615,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.2900,0.2023,-0.0713,1.2681,2.1146,-0.4563,1.0375,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.3000,0.2246,-0.0754,1.2772,2.2347,-0.4045,0.9075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.3100,0.2481,-0.0787,1.2849,2.3461,-0.3373,0.7739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.3200,0.2725,-0.0813,1.2913,2.4465,-0.2545,0.6390,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.3300,0.2979,-0.0828,1.2964,2.5336,-0.1568,0.5054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.3400,0.3239,-0.0833,1.3001,2.6053,-0.0455,0.3756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.3500,0.3505,-0.0825,1.3026,2.6594,0.0774,0.2521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.3600,0.3775,-0.0804,1.3040,2.6942,0.2091,0.1371,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.3700,0.4045,-0.0770,1.3043,2.7081,0.3460,0.0321,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.3800,0.4315,-0.0721,1.3037,2.6999,0.4841,-0.0620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.3900,0.4582,-0.0659,1.3023,2.6693,0.6188,-0.1450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.4000,0.4844,-0.0585,1.3001,2.6163,0.7454,-0.2181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.4100,0.5098,-0.0499,1.2973,2.5418,0.8593,-0.2834,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.4200,0.5343,-0.0403,1.2938,2.4473,0.9565,-0.3440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.4300,0.5576,-0.0300,1.2898,2.3352,1.0334,-0.4041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.4400,0.5797,-0.0191,1.2851,2.2089,1.0881,-0.4686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.4500,0.6004,-0.0079,1.2797,2.0722,1.1198,-0.5429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.4600,0.6197,0.0034,1.2733,1.9297,1.1293,-0.6324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.4700,0.6376,0.0146,1.2659,1.7866,1.1191,-0.7418,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.4800,0.6541,0.0255,1.2572,1.6485,1.0933,-0.8752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.4900,0.6693,0.0361,1.2468,1.5210,1.0572,-1.0349,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.5000,0.6834,0.0462,1.2346,1.4101,1.0171,-1.2215,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.5100,0.6966,0.0560,1.2203,1.3212,0.9795,-1.4332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.5200,0.7092,0.0655,1.2036,1.2593,0.9506,-1.6659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.5300,0.7215,0.0749,1.1845,1.2287,0.9355,-1.9131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.5400,0.7338,0.0843,1.1628,1.2323,0.9373,-2.1665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.5500,0.7465,0.0938,1.1387,1.2717,0.9565,-2.4161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.5600,0.7600,0.1037,1.1121,1.3464,0.9906,-2.6518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.5700,0.7745,0.1141,1.0835,1.4541,1.0338,-2.8641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.5800,0.7904,0.1248,1.0530,1.5900,1.0775,-3.0459,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.5900,0.8079,0.1360,1.0211,1.7471,1.1113,-3.1928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.6000,0.8271,0.1472,0.9881,1.9164,1.1240,-3.3051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.6100,0.8479,0.1583,0.9542,2.0874,1.1056,-3.3873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.6200,0.8704,0.1687,0.9197,2.2486,1.0489,-3.4478,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.6300,0.8943,0.1783,0.8847,2.3883,0.9512,-3.4981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.6400,0.9193,0.1864,0.8492,2.4958,0.8152,-3.5509,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.6500,0.9449,0.1929,0.8130,2.5619,0.6493,-3.6176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.6600,0.9707,0.1976,0.7760,2.5800,0.4668,-3.7067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.6700,0.9962,0.2004,0.7378,2.5468,0.2846,-3.8212,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.6800,1.0208,0.2016,0.6982,2.4628,0.1202,-3.9580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.6900,1.0441,0.2015,0.6571,2.3325,-0.0103,-4.1073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.7000,1.0658,0.2006,0.6146,2.1649,-0.0957,-4.2543,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.7100,1.0855,0.1992,0.5708,1.9731,-0.1320,-4.3810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.7200,1.1032,0.1980,0.5261,1.7732,-0.1234,-4.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.7300,1.1191,0.1972,0.4810,1.5835,-0.0822,-4.5081,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.7400,1.1333,0.1969,0.4361,1.4227,-0.0266,-4.4906,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.7500,1.1464,0.1972,0.3918,1.3077,0.0235,-4.4228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.7600,1.1589,0.1977,0.3486,1.2516,0.0507,-4.3202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.7700,1.1715,0.1981,0.3066,1.2622,0.0455,-4.2068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.7800,1.1849,0.1982,0.2655,1.3402,0.0085,-4.1095,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.7900,1.1997,0.1977,0.2249,1.4792,-0.0480,-4.0532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.8000,1.2164,0.1967,0.1844,1.6659,-0.1029,-4.0548,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.8100,1.2352,0.1954,0.1432,1.8810,-0.1305,-4.1191,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.8200,1.2562,0.1943,0.1008,2.1009,-0.1070,-4.2376,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.8300,1.2792,0.1941,0.0569,2.2998,-0.0171,-4.3899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.8400,1.3037,0.1956,0.0114,2.4530,0.1405,-4.5488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.8500,1.3291,0.1991,0.0000,2.5395,0.3512,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.8600,1.3545,0.2047,0.0000,2.5451,0.5662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.8700,1.3793,0.2123,0.0000,2.4761,0.7613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.8800,1.4027,0.2215,0.0000,2.3408,0.9119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.8900,1.4243,0.2314,0.0000,2.1565,0.9984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.9000,1.4438,0.2416,0.0000,1.9480,1.0182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.9100,1.4612,0.2515,0.0000,1.7442,0.9860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.9200,1.4770,0.2608,0.0000,1.5747,0.9297,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.9300,1.4916,0.2696,0.0000,1.4646,0.8809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.9400,1.5059,0.2782,0.0000,1.4312,0.8644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.9500,1.5207,0.2871,0.0000,1.4807,0.8886,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.9600,1.5368,0.2965,0.0000,1.6061,0.9417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.9700,1.5547,0.3065,0.0000,1.7884,0.9950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.9800,1.5746,0.3166,0.0000,1.9986,1.0124,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3.9900,1.5967,0.3263,0.0000,2.2019,0.9644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.0000,1.6203,0.3347,0.0000,2.3638,0.8399,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.0100,1.6449,0.3412,0.0000,2.4557,0.6532,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.0200,1.6695,0.3456,0.0000,2.4637,0.4408,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.0300,1.6934,0.3481,0.0000,2.3861,0.2461,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.0400,1.7157,0.3491,0.0000,2.2358,0.1067,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.0500,1.7361,0.3495,0.0000,2.0375,0.0419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.0600,1.7543,0.3500,0.0000,1.8242,0.0471,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.0700,1.7707,0.3510,0.0000,1.6316,0.0963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.0800,1.7856,0.3525,0.0005,1.4917,0.1527,0.0534,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.0900,1.7999,0.3543,0.0021,1.4283,0.1833,0.1571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.1000,1.8144,0.3560,0.0048,1.4518,0.1716,0.2707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.1100,1.8300,0.3573,0.0083,1.5581,0.1240,0.3507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.1200,1.8472,0.3580,0.0120,1.7290,0.0671,0.3652,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.1300,1.8666,0.3583,0.0150,1.9360,0.0378,0.3039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.1400,1.8881,0.3590,0.0168,2.1450,0.0686,0.1802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.1500,1.9113,0.3608,0.0171,2.3208,0.1757,0.0258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.1600,1.9356,0.3643,0.0158,2.4339,0.3508,-0.1222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.1700,1.9602,0.3699,0.0135,2.4644,0.5635,-0.2354,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.1800,1.9843,0.3776,0.0104,2.4064,0.7700,-0.3054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.1900,2.0070,0.3869,0.0070,2.2692,0.9282,-0.3470,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.2000,2.0278,0.3970,0.0030,2.0754,1.0126,-0.3935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.2100,2.0463,0.4072,0.0000,1.8575,1.0217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.2200,2.0629,0.4170,0.0000,1.6532,0.9783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.2300,2.0778,0.4262,0.0000,1.4977,0.9195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.2400,2.0920,0.4350,0.0000,1.4162,0.8810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.2500,2.1062,0.4439,0.0000,1.4227,0.8843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.2600,2.1214,0.4532,0.0000,1.5163,0.9275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.2700,2.1382,0.4630,0.0000,1.6812,0.9867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.2800,2.1571,0.4733,0.0000,1.8895,1.0244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.2900,2.1782,0.4833,0.0000,2.1059,1.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.3000,2.2011,0.4924,0.0000,2.2935,0.9078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.3100,2.2253,0.4998,0.0000,2.4200,0.7383,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.3200,2.2499,0.5050,0.0000,2.4638,0.5253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.3300,2.2741,0.5082,0.0000,2.4172,0.3127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.3400,2.2970,0.5096,0.0000,2.2880,0.1447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.3500,2.3180,0.5101,0.0000,2.0980,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.3600,2.3368,0.5104,0.0000,1.8799,0.0329,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.3700,2.3535,0.5112,0.0000,1.6709,0.0725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.3800,2.3685,0.5125,0.0004,1.5070,0.1323,0.0356,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.3900,2.3827,0.5142,0.0017,1.4167,0.1745,0.1334,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.4000,2.3969,0.5160,0.0042,1.4154,0.1751,0.2547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.4100,2.4119,0.5173,0.0078,1.5031,0.1340,0.3529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.4200,2.4285,0.5181,0.0117,1.6644,0.0746,0.3896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.4300,2.4472,0.5184,0.0151,1.8714,0.0343,0.3474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.4400,2.4681,0.5189,0.0175,2.0889,0.0499,0.2351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.4500,2.4909,0.5203,0.0183,2.2795,0.1433,0.0826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.4600,2.5150,0.5235,0.0176,2.4101,0.3115,-0.0708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.4700,2.5396,0.5287,0.0157,2.4576,0.5261,-0.1922,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.4800,2.5637,0.5361,0.0130,2.4129,0.7424,-0.2683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.4900,2.5866,0.5453,0.0099,2.2830,0.9146,-0.3110,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.5000,2.6075,0.5554,0.0064,2.0902,1.0121,-0.3531,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.5100,2.6261,0.5657,0.0020,1.8677,1.0301,-0.4351,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.5200,2.6427,0.5756,0.0000,1.6539,0.9895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.5300,2.6576,0.5849,0.0000,1.4876,0.9286,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.5400,2.6715,0.5937,0.0000,1.3972,0.8863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.5500,2.6855,0.6026,0.0000,1.3980,0.8867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.5600,2.7004,0.6119,0.0000,1.4900,0.9296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.5700,2.7170,0.6218,0.0000,1.6573,0.9905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.5800,2.7357,0.6321,0.0000,1.8709,1.0301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.5900,2.7566,0.6422,0.0000,2.0933,1.0103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.6000,2.7795,0.6513,0.0000,2.2855,0.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.6100,2.8036,0.6587,0.0000,2.4138,0.7343,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.6200,2.8282,0.6638,0.0000,2.4553,0.5146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.6300,2.8522,0.6668,0.0000,2.4027,0.2976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.6400,2.8748,0.6681,0.0000,2.2650,0.1293,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.6500,2.8955,0.6685,0.0000,2.0662,0.0387,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.6600,2.9139,0.6687,0.0000,1.8413,0.0279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.6700,2.9302,0.6695,0.0000,1.6300,0.0729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.6800,2.9449,0.6708,0.0005,1.4697,0.1340,0.0486,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.6900,2.9588,0.6725,0.0021,1.3889,0.1724,0.1577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.7000,2.9728,0.6742,0.0049,1.4019,0.1659,0.2844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.7100,2.9879,0.6754,0.0087,1.5061,0.1184,0.3797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.7200,3.0047,0.6760,0.0128,1.6826,0.0578,0.4059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.7300,3.0237,0.6762,0.0163,1.9002,0.0249,0.3497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.7400,3.0449,0.6768,0.0185,2.1208,0.0566,0.2253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.7500,3.0680,0.6785,0.0192,2.3054,0.1709,0.0676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.7600,3.0922,0.6821,0.0184,2.4209,0.3583,-0.0820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.7700,3.1166,0.6879,0.0164,2.4460,0.5836,-0.1926,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.7800,3.1404,0.6959,0.0139,2.3754,0.7976,-0.2567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.7900,3.1626,0.7054,0.0109,2.2213,0.9549,-0.2938,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.8000,3.1827,0.7157,0.0075,2.0107,1.0302,-0.3422,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.8100,3.2005,0.7260,0.0031,1.7811,1.0267,-0.4439,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.8200,3.2163,0.7357,0.0000,1.5732,0.9735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.8300,3.2305,0.7449,0.0000,1.4255,0.9133,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.8400,3.2442,0.7537,0.0000,1.3645,0.8836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.8500,3.2582,0.7627,0.0000,1.4003,0.9013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.8600,3.2734,0.7723,0.0000,1.5268,0.9564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.8700,3.2907,0.7824,0.0000,1.7214,1.0154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.8800,3.3101,0.7928,0.0000,1.9492,1.0353,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.8900,3.3318,0.8026,0.0000,2.1691,0.9814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.9000,3.3552,0.8110,0.0000,2.3415,0.8425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.9100,3.3796,0.8174,0.0000,2.4352,0.6366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.9200,3.4039,0.8215,0.0000,2.4331,0.4061,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.9300,3.4273,0.8235,0.0000,2.3352,0.2021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.9400,3.4489,0.8241,0.0000,2.1592,0.0664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.9500,3.4682,0.8243,0.0000,1.9367,0.0163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.9600,3.4853,0.8247,0.0000,1.7081,0.0394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.9700,3.5005,0.8257,0.0001,1.5149,0.0998,0.0142,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.9800,3.5144,0.8272,0.0012,1.3922,0.1540,0.1050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4.9900,3.5280,0.8289,0.0035,1.3625,0.1687,0.2359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.0000,3.5423,0.8303,0.0071,1.4310,0.1356,0.3556,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.0100,3.5582,0.8310,0.0113,1.5848,0.0743,0.4175,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.0200,3.5761,0.8313,0.0152,1.7958,0.0242,0.3958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.0300,3.5964,0.8315,0.0182,2.0257,0.0277,0.2943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.0400,3.6187,0.8327,0.0196,2.2331,0.1131,0.1427,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.0500,3.6425,0.8355,0.0195,2.3800,0.2815,-0.0157,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.0600,3.6669,0.8405,0.0180,2.4390,0.5045,-0.1425,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.0700,3.6909,0.8479,0.0158,2.3984,0.7334,-0.2206,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.0800,3.7135,0.8570,0.0132,2.2650,0.9170,-0.2613,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.0900,3.7342,0.8672,0.0102,2.0630,1.0204,-0.3003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.1000,3.7525,0.8776,0.0064,1.8291,1.0380,-0.3825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.1100,3.7685,0.8876,0.0010,1.6060,0.9935,-0.5430,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.1200,3.7829,0.8968,0.0000,1.4346,0.9290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.1300,3.7964,0.9057,0.0000,1.3485,0.8883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.1400,3.8100,0.9147,0.0000,1.3621,0.8950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.1500,3.8247,0.9241,0.0000,1.4729,0.9454,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.1600,3.8413,0.9342,0.0000,1.6607,1.0086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.1700,3.8602,0.9446,0.0000,1.8908,1.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.1800,3.8814,0.9546,0.0000,2.1209,0.9999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.1900,3.9045,0.9633,0.0000,2.3082,0.8712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.2000,3.9287,0.9700,0.0000,2.4179,0.6682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.2100,3.9530,0.9743,0.0000,2.4296,0.4322,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.2200,3.9764,0.9765,0.0000,2.3407,0.2171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.2300,3.9981,0.9772,0.0000,2.1677,0.0689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.2400,4.0175,0.9773,0.0000,1.9425,0.0092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.2500,4.0346,0.9776,0.0000,1.7071,0.0278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5.2600,4.0496,0.9784,0.0001,1.5052,0.0885,0.0109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
